nm_municipio	ds_cargo	nm_candidato	sg_partido	ds_composicao_coligacao	ds_sit_tot_turno	qt_votos_nom_validos
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	40
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	212
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	31
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	4
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	3
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	23
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	6
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	10
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	14
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	1
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	37
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
SÃO GABRIEL DA CACHOEIRA	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	1479
SÃO PAULO DE OLIVENÇA	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	1827
SÃO PAULO DE OLIVENÇA	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	9
SÃO PAULO DE OLIVENÇA	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	3
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	79
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	6
SÃO PAULO DE OLIVENÇA	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	5
SÃO PAULO DE OLIVENÇA	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	249
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	8
SÃO PAULO DE OLIVENÇA	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	9
SÃO PAULO DE OLIVENÇA	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	4
SÃO PAULO DE OLIVENÇA	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	3
SÃO PAULO DE OLIVENÇA	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	11
SÃO PAULO DE OLIVENÇA	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	288
SÃO PAULO DE OLIVENÇA	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	7
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	73
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	5
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	63
SÃO PAULO DE OLIVENÇA	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	28
SÃO PAULO DE OLIVENÇA	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	57
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	3
SÃO PAULO DE OLIVENÇA	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	4
SÃO PAULO DE OLIVENÇA	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	8
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	4
SÃO PAULO DE OLIVENÇA	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	19
SÃO PAULO DE OLIVENÇA	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	317
SÃO PAULO DE OLIVENÇA	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	9
SÃO PAULO DE OLIVENÇA	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	164
SÃO PAULO DE OLIVENÇA	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	1229
SÃO PAULO DE OLIVENÇA	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	49
SÃO PAULO DE OLIVENÇA	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	8
SÃO PAULO DE OLIVENÇA	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	4
SÃO PAULO DE OLIVENÇA	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	3
SÃO PAULO DE OLIVENÇA	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	3
SÃO PAULO DE OLIVENÇA	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	24
SÃO PAULO DE OLIVENÇA	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	17
SÃO PAULO DE OLIVENÇA	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	4264
SÃO PAULO DE OLIVENÇA	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	1303
SÃO PAULO DE OLIVENÇA	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	1732
SÃO PAULO DE OLIVENÇA	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	24
SÃO PAULO DE OLIVENÇA	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	19
SÃO PAULO DE OLIVENÇA	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	442
SÃO PAULO DE OLIVENÇA	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	75
SÃO PAULO DE OLIVENÇA	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	3
SÃO PAULO DE OLIVENÇA	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	88
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	2
SÃO PAULO DE OLIVENÇA	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	8
SÃO PAULO DE OLIVENÇA	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	1
SÃO PAULO DE OLIVENÇA	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	7
SÃO PAULO DE OLIVENÇA	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
SÃO PAULO DE OLIVENÇA	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	1018
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	296
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	34
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	2
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	93
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	40
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	3
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	8
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	5
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	0
